"time","fmi1.out","fmi2.out"
0.0058,0.0111903,0
0.0059,0.0125891,0
0.006,0.0139879,0
0.0061,0.0153867,0
0.0062,0.0167854,0
0.0063,0.0181842,0
0.0064,0.019583,0
0.0065,0.0209818,0
0.0066,0.0223806,0
0.0067,0.0237794,0
0.0068,0.0251782,0
0.0069,0.026577,0
0.007,0.0279757,0
0.0071,0.0293745,0
0.0072,0.0307733,0
0.0073,0.0321721,0
0.0074,0.0335709,0
0.0075,0.0349697,0
0.0076,0.0363685,0
0.0077,0.0377673,0
0.0078,0.039166,0
0.0079,0.0405648,0
0.008,0.0419636,0
0.0081,0.0433624,0
0.0082,0.0447612,0
0.0083,0.04616,0
0.0084,0.0475588,0
0.0085,0.0489576,0
0.0086,0.0503563,0
0.0087,0.0517551,0
0.0088,0.0531539,0
0.0089,0.0545527,0
0.009,0.0559515,0
0.0091,0.0573503,0
0.0092,0.0587491,0
0.0093,0.0601478,0
0.0094,0.0615466,0
0.0095,0.0629454,0
0.0096,0.0643442,0
0.0097,0.065743,0
0.0098,0.0671418,0
0.0099,0.0685406,0
0.01,0.0699394,0
0.0101,0.0713309,0
0.0102,0.0727224,0
0.0103,0.0741139,0
0.0104,0.0755054,0
0.0105,0.076897,0
0.0106,0.0782885,0
0.0107,0.07968,0
0.0108,0.0810715,0
0.0109,0.0824631,0
0.011,0.0838546,0
0.0111,0.0852461,0
0.0112,0.0866376,0
0.0113,0.0880292,0
0.0114,0.0894207,0
0.0115,0.0908122,0
0.0116,0.0922037,0
0.0117,0.0935952,0
0.0118,0.0949868,0
0.0119,0.0963783,0
0.012,0.0977698,0
0.0121,0.0991613,0
0.0122,0.100553,0
0.0123,0.101944,0
0.0124,0.103336,0
0.0125,0.104727,0
0.0126,0.106119,0
0.0127,0.10751,0
0.0128,0.108902,0
0.0129,0.110294,0
0.013,0.111685,0
0.0131,0.113077,0
0.0132,0.114468,0
0.0133,0.11586,0
0.0134,0.117251,0
0.0135,0.118643,0
0.0136,0.120034,0
0.0137,0.121426,0
0.0138,0.122817,0
0.0139,0.124209,0
0.014,0.1256,0
0.0141,0.126992,0
0.0142,0.128383,0
0.0143,0.129775,0
0.0144,0.131166,0
0.0145,0.132558,0
0.0146,0.133949,0
0.0147,0.135341,0
0.0148,0.136732,0
0.0149,0.138124,0
0.015,0.139515,0
0.0151,0.140893,0
0.0152,0.14227,0
0.0153,0.143647,0
0.0154,0.145024,0
0.0155,0.146401,0
0.0156,0.147778,0
0.0157,0.149155,0
0.0158,0.150532,0
0.0159,0.151909,0
0.016,0.153286,0
0.0161,0.154663,0
0.0162,0.15604,0
0.0163,0.157417,0
0.0164,0.158794,0
0.0165,0.160171,0
0.0166,0.161548,0
0.0167,0.162925,0
0.0168,0.164302,0
0.0169,0.16568,0
0.017,0.167057,0
0.0171,0.168434,0
0.0172,0.169811,0
0.0173,0.171188,0
0.0174,0.172565,0
0.0175,0.173942,0
0.0176,0.175319,0
0.0177,0.176696,0
0.0178,0.178073,0
0.0179,0.17945,0
0.018,0.180827,0
0.0181,0.182204,0
0.0182,0.183581,0
0.0183,0.184958,0
0.0184,0.186335,0
0.0185,0.187712,0
0.0186,0.189089,0
0.0187,0.190467,0
0.0188,0.191844,0
0.0189,0.193221,0
0.019,0.194598,0
0.0191,0.195975,0
0.0192,0.197352,0
0.0193,0.198729,0
0.0194,0.200106,0
0.0195,0.201483,0
0.0196,0.20286,0
0.0197,0.204237,0
0.0198,0.205614,0
0.0199,0.206991,0
0.02,0.208368,0
0.0201,0.209724,0.00279757
0.0202,0.211079,0.00559515
0.0203,0.212435,0.00839272
0.0204,0.21379,0.0111903
0.0205,0.215146,0.0139879
0.0206,0.216501,0.0167854
0.0207,0.217857,0.019583
0.0208,0.219212,0.0223806
0.0209,0.220568,0.0251782
0.021,0.221923,0.0279757
0.0211,0.223279,0.0307733
0.0212,0.224634,0.0335709
0.0213,0.22599,0.0363685
0.0214,0.227345,0.039166
0.0215,0.228701,0.0419636
0.0216,0.230056,0.0447612
0.0217,0.231412,0.0475588
0.0218,0.232767,0.0503563
0.0219,0.234123,0.0531539
0.022,0.235478,0.0559515
0.0221,0.236834,0.0587491
0.0222,0.238189,0.0615466
0.0223,0.239545,0.0643442
0.0224,0.2409,0.0671418
0.0225,0.242256,0.0699394
0.0226,0.243611,0.0727369
0.0227,0.244967,0.0755345
0.0228,0.246323,0.0783321
0.0229,0.247678,0.0811297
0.023,0.249034,0.0839272
0.0231,0.250389,0.0867248
0.0232,0.251745,0.0895224
0.0233,0.2531,0.09232
0.0234,0.254456,0.0951175
0.0235,0.255811,0.0979151
0.0236,0.257167,0.100713
0.0237,0.258522,0.10351
0.0238,0.259878,0.106308
0.0239,0.261233,0.109105
0.024,0.262589,0.111903
0.0241,0.263944,0.114701
0.0242,0.2653,0.117498
0.0243,0.266655,0.120296
0.0244,0.268011,0.123093
0.0245,0.269366,0.125891
0.0246,0.270722,0.128688
0.0247,0.272077,0.131486
0.0248,0.273433,0.134284
0.0249,0.274788,0.137081
0.025,0.276144,0.139879
0.0251,0.277471,0.142662
0.0252,0.278798,0.145445
0.0253,0.280125,0.148228
0.0254,0.281452,0.151011
0.0255,0.282779,0.153794
0.0256,0.284106,0.156577
0.0257,0.285433,0.15936
0.0258,0.28676,0.162143
0.0259,0.288087,0.164926
0.026,0.289414,0.167709
0.0261,0.290741,0.170492
0.0262,0.292068,0.173275
0.0263,0.293396,0.176058
0.0264,0.294723,0.178841
0.0265,0.29605,0.181624
0.0266,0.297377,0.184407
0.0267,0.298704,0.18719
0.0268,0.300031,0.189974
0.0269,0.301358,0.192757
0.027,0.302685,0.19554
0.0271,0.304012,0.198323
0.0272,0.305339,0.201106
0.0273,0.306666,0.203889
0.0274,0.307993,0.206672
0.0275,0.30932,0.209455
0.0276,0.310647,0.212238
0.0277,0.311974,0.215021
0.0278,0.313302,0.217804
0.0279,0.314629,0.220587
0.028,0.315956,0.22337
0.0281,0.317283,0.226153
0.0282,0.31861,0.228936
0.0283,0.319937,0.231719
0.0284,0.321264,0.234502
0.0285,0.322591,0.237285
0.0286,0.323918,0.240068
0.0287,0.325245,0.242851
0.0288,0.326572,0.245634
0.0289,0.327899,0.248417
0.029,0.329226,0.251201
0.0291,0.330553,0.253984
0.0292,0.33188,0.256767
0.0293,0.333208,0.25955
0.0294,0.334535,0.262333
0.0295,0.335862,0.265116
0.0296,0.337189,0.267899
0.0297,0.338516,0.270682
0.0298,0.339843,0.273465
0.0299,0.34117,0.276248
0.03,0.342497,0.279031
0.0301,0.343789,0.281785
0.0302,0.345081,0.284539
0.0303,0.346373,0.287293
0.0304,0.347665,0.290047
0.0305,0.348957,0.292802
0.0306,0.350249,0.295556
0.0307,0.351541,0.29831
0.0308,0.352833,0.301064
0.0309,0.354125,0.303818
0.031,0.355417,0.306572
0.0311,0.356709,0.309326
0.0312,0.358001,0.31208
0.0313,0.359293,0.314834
0.0314,0.360585,0.317589
0.0315,0.361877,0.320343
0.0316,0.363168,0.323097
0.0317,0.36446,0.325851
0.0318,0.365752,0.328605
0.0319,0.367044,0.331359
0.032,0.368336,0.334113
0.0321,0.369628,0.336867
0.0322,0.37092,0.339621
0.0323,0.372212,0.342376
0.0324,0.373504,0.34513
0.0325,0.374796,0.347884
0.0326,0.376088,0.350638
0.0327,0.37738,0.353392
0.0328,0.378672,0.356146
0.0329,0.379964,0.3589
0.033,0.381256,0.361654
0.0331,0.382548,0.364408
0.0332,0.38384,0.367163
0.0333,0.385132,0.369917
0.0334,0.386424,0.372671
0.0335,0.387716,0.375425
0.0336,0.389008,0.378179
0.0337,0.3903,0.380933
0.0338,0.391592,0.383687
0.0339,0.392884,0.386441
0.034,0.394176,0.389195
0.0341,0.395468,0.39195
0.0342,0.39676,0.394704
0.0343,0.398052,0.397458
0.0344,0.399344,0.400212
0.0345,0.400636,0.402966
0.0346,0.401927,0.40572
0.0347,0.403219,0.408474
0.0348,0.404511,0.411228
0.0349,0.405803,0.413982
0.035,0.407095,0.416737
0.0351,0.408346,0.419448
0.0352,0.409596,0.422159
0.0353,0.410847,0.42487
0.0354,0.412097,0.427581
0.0355,0.413348,0.430292
0.0356,0.414598,0.433003
0.0357,0.415849,0.435714
0.0358,0.417099,0.438425
0.0359,0.41835,0.441136
0.036,0.4196,0.443847
0.0361,0.420851,0.446558
0.0362,0.422102,0.449269
0.0363,0.423352,0.45198
0.0364,0.424603,0.454691
0.0365,0.425853,0.457402
0.0366,0.427104,0.460113
0.0367,0.428354,0.462824
0.0368,0.429605,0.465535
0.0369,0.430855,0.468246
0.037,0.432106,0.470957
0.0371,0.433356,0.473668
0.0372,0.434607,0.476379
0.0373,0.435857,0.47909
0.0374,0.437108,0.481801
0.0375,0.438358,0.484512
0.0376,0.439609,0.487223
0.0377,0.440859,0.489934
0.0378,0.44211,0.492645
0.0379,0.44336,0.495356
0.038,0.444611,0.498067
0.0381,0.445861,0.500778
0.0382,0.447112,0.503489
0.0383,0.448362,0.5062
0.0384,0.449613,0.508911
0.0385,0.450863,0.511622
0.0386,0.452114,0.514333
0.0387,0.453364,0.517044
0.0388,0.454615,0.519755
0.0389,0.455865,0.522466
0.039,0.457116,0.525177
0.0391,0.458366,0.527888
0.0392,0.459617,0.530599
0.0393,0.460867,0.53331
0.0394,0.462118,0.536021
0.0395,0.463368,0.538732
0.0396,0.464619,0.541443
0.0397,0.465869,0.544154
0.0398,0.46712,0.546865
0.0399,0.46837,0.549576
0.04,0.469621,0.552287
0.0401,0.470824,0.554942
0.0402,0.472027,0.557596
0.0403,0.47323,0.56025
0.0404,0.474433,0.562904
0.0405,0.475636,0.565558
0.0406,0.476839,0.568212
0.0407,0.478042,0.570866
0.0408,0.479245,0.57352
0.0409,0.480448,0.576175
0.041,0.481651,0.578829
0.0411,0.482854,0.581483
0.0412,0.484058,0.584137
0.0413,0.485261,0.586791
0.0414,0.486464,0.589445
0.0415,0.487667,0.592099
0.0416,0.48887,0.594754
0.0417,0.490073,0.597408
0.0418,0.491276,0.600062
0.0419,0.492479,0.602716
0.042,0.493682,0.60537
0.0421,0.494885,0.608024
0.0422,0.496088,0.610678
0.0423,0.497291,0.613332
0.0424,0.498494,0.615987
0.0425,0.499697,0.618641
0.0426,0.5009,0.621295
0.0427,0.502103,0.623949
0.0428,0.503306,0.626603
0.0429,0.504509,0.629257
0.043,0.505712,0.631911
0.0431,0.506915,0.634565
0.0432,0.508119,0.63722
0.0433,0.509322,0.639874
0.0434,0.510525,0.642528
0.0435,0.511728,0.645182
0.0436,0.512931,0.647836
0.0437,0.514134,0.65049
0.0438,0.515337,0.653144
0.0439,0.51654,0.655799
0.044,0.517743,0.658453
0.0441,0.518946,0.661107
0.0442,0.520149,0.663761
0.0443,0.521352,0.666415
0.0444,0.522555,0.669069
0.0445,0.523758,0.671723
0.0446,0.524961,0.674377
0.0447,0.526164,0.677032
0.0448,0.527367,0.679686
0.0449,0.52857,0.68234
0.045,0.529773,0.684994
0.0451,0.530923,0.687578
0.0452,0.532073,0.690162
0.0453,0.533223,0.692746
0.0454,0.534373,0.69533
0.0455,0.535523,0.697914
0.0456,0.536673,0.700498
0.0457,0.537823,0.703082
0.0458,0.538973,0.705665
0.0459,0.540123,0.708249
0.046,0.541273,0.710833
0.0461,0.542423,0.713417
0.0462,0.543573,0.716001
0.0463,0.544723,0.718585
0.0464,0.545873,0.721169
0.0465,0.547023,0.723753
0.0466,0.548173,0.726337
0.0467,0.549323,0.728921
0.0468,0.550473,0.731505
0.0469,0.551623,0.734089
0.047,0.552773,0.736673
0.0471,0.553923,0.739257
0.0472,0.555073,0.741841
0.0473,0.556223,0.744424
0.0474,0.557373,0.747008
0.0475,0.558523,0.749592
0.0476,0.559673,0.752176
0.0477,0.560823,0.75476
0.0478,0.561973,0.757344
0.0479,0.563123,0.759928
0.048,0.564273,0.762512
0.0481,0.565423,0.765096
0.0482,0.566573,0.76768
0.0483,0.567723,0.770264
0.0484,0.568873,0.772848
0.0485,0.570023,0.775432
0.0486,0.571173,0.778016
0.0487,0.572323,0.7806
0.0488,0.573473,0.783184
0.0489,0.574623,0.785767
0.049,0.575773,0.788351
0.0491,0.576923,0.790935
0.0492,0.578072,0.793519
0.0493,0.579222,0.796103
0.0494,0.580372,0.798687
0.0495,0.581522,0.801271
0.0496,0.582672,0.803855
0.0497,0.583822,0.806439
0.0498,0.584972,0.809023
0.0499,0.586122,0.811607
0.05,0.587272,0.814191
0.0501,0.588364,0.816692
0.0502,0.589456,0.819193
0.0503,0.590548,0.821694
0.0504,0.591639,0.824195
0.0505,0.592731,0.826696
0.0506,0.593823,0.829197
0.0507,0.594915,0.831698
0.0508,0.596006,0.834199
0.0509,0.597098,0.8367
0.051,0.59819,0.839201
0.0511,0.599282,0.841702
0.0512,0.600373,0.844203
0.0513,0.601465,0.846704
0.0514,0.602557,0.849205
0.0515,0.603649,0.851706
0.0516,0.60474,0.854207
0.0517,0.605832,0.856708
0.0518,0.606924,0.859209
0.0519,0.608015,0.86171
0.052,0.609107,0.864211
0.0521,0.610199,0.866712
0.0522,0.611291,0.869213
0.0523,0.612382,0.871714
0.0524,0.613474,0.874215
0.0525,0.614566,0.876716
0.0526,0.615658,0.879217
0.0527,0.616749,0.881718
0.0528,0.617841,0.884219
0.0529,0.618933,0.88672
0.053,0.620025,0.889221
0.0531,0.621116,0.891722
0.0532,0.622208,0.894223
0.0533,0.6233,0.896725
0.0534,0.624392,0.899226
0.0535,0.625483,0.901727
0.0536,0.626575,0.904228
0.0537,0.627667,0.906729
0.0538,0.628759,0.90923
0.0539,0.62985,0.911731
0.054,0.630942,0.914232
0.0541,0.632034,0.916733
0.0542,0.633126,0.919234
0.0543,0.634217,0.921735
0.0544,0.635309,0.924236
0.0545,0.636401,0.926737
0.0546,0.637493,0.929238
0.0547,0.638584,0.931739
0.0548,0.639676,0.93424
0.0549,0.640768,0.936741
0.055,0.64186,0.939242
0.0551,0.642888,0.941648
0.0552,0.643917,0.944054
0.0553,0.644946,0.94646
0.0554,0.645975,0.948866
0.0555,0.647004,0.951272
0.0556,0.648033,0.953678
0.0557,0.649062,0.956085
0.0558,0.65009,0.958491
0.0559,0.651119,0.960897
0.056,0.652148,0.963303
0.0561,0.653177,0.965709
0.0562,0.654206,0.968115
0.0563,0.655235,0.970521
0.0564,0.656263,0.972927
0.0565,0.657292,0.975333
0.0566,0.658321,0.977739
0.0567,0.65935,0.980146
0.0568,0.660379,0.982552
0.0569,0.661408,0.984958
0.057,0.662436,0.987364
0.0571,0.663465,0.98977
0.0572,0.664494,0.992176
0.0573,0.665523,0.994582
0.0574,0.666552,0.996988
0.0575,0.667581,0.999394
0.0576,0.668609,1.0018
0.0577,0.669638,1.00421
0.0578,0.670667,1.00661
0.0579,0.671696,1.00902
0.058,0.672725,1.01142
0.0581,0.673754,1.01383
0.0582,0.674783,1.01624
0.0583,0.675811,1.01864
0.0584,0.67684,1.02105
0.0585,0.677869,1.02346
0.0586,0.678898,1.02586
0.0587,0.679927,1.02827
0.0588,0.680956,1.03067
0.0589,0.681984,1.03308
0.059,0.683013,1.03549
0.0591,0.684042,1.03789
0.0592,0.685071,1.0403
0.0593,0.6861,1.0427
0.0594,0.687129,1.04511
0.0595,0.688157,1.04752
0.0596,0.689186,1.04992
0.0597,0.690215,1.05233
0.0598,0.691244,1.05473
0.0599,0.692273,1.05714
0.06,0.693302,1.05955
0.0601,0.694263,1.06185
0.0602,0.695225,1.06415
0.0603,0.696187,1.06645
0.0604,0.697149,1.06875
0.0605,0.698111,1.07105
0.0606,0.699072,1.07335
0.0607,0.700034,1.07565
0.0608,0.700996,1.07795
0.0609,0.701958,1.08025
0.061,0.70292,1.08255
0.0611,0.703881,1.08485
0.0612,0.704843,1.08715
0.0613,0.705805,1.08945
0.0614,0.706767,1.09175
0.0615,0.707728,1.09405
0.0616,0.70869,1.09635
0.0617,0.709652,1.09865
0.0618,0.710614,1.10095
0.0619,0.711576,1.10325
0.062,0.712537,1.10555
0.0621,0.713499,1.10785
0.0622,0.714461,1.11015
0.0623,0.715423,1.11245
0.0624,0.716385,1.11475
0.0625,0.717346,1.11705
0.0626,0.718308,1.11935
0.0627,0.71927,1.12165
0.0628,0.720232,1.12395
0.0629,0.721193,1.12625
0.063,0.722155,1.12855
0.0631,0.723117,1.13085
0.0632,0.724079,1.13315
0.0633,0.725041,1.13545
0.0634,0.726002,1.13775
0.0635,0.726964,1.14005
0.0636,0.727926,1.14235
0.0637,0.728888,1.14465
0.0638,0.729849,1.14695
0.0639,0.730811,1.14925
0.064,0.731773,1.15155
0.0641,0.732735,1.15385
0.0642,0.733697,1.15614
0.0643,0.734658,1.15844
0.0644,0.73562,1.16074
0.0645,0.736582,1.16304
0.0646,0.737544,1.16534
0.0647,0.738506,1.16764
0.0648,0.739467,1.16994
0.0649,0.740429,1.17224
0.065,0.741391,1.17454
0.0651,0.742282,1.17673
0.0652,0.743173,1.17891
0.0653,0.744064,1.1811
0.0654,0.744955,1.18328
0.0655,0.745847,1.18546
0.0656,0.746738,1.18765
0.0657,0.747629,1.18983
0.0658,0.74852,1.19201
0.0659,0.749411,1.1942
0.066,0.750302,1.19638
0.0661,0.751193,1.19856
0.0662,0.752085,1.20075
0.0663,0.752976,1.20293
0.0664,0.753867,1.20511
0.0665,0.754758,1.2073
0.0666,0.755649,1.20948
0.0667,0.75654,1.21166
0.0668,0.757431,1.21385
0.0669,0.758322,1.21603
0.067,0.759214,1.21821
0.0671,0.760105,1.2204
0.0672,0.760996,1.22258
0.0673,0.761887,1.22476
0.0674,0.762778,1.22695
0.0675,0.763669,1.22913
0.0676,0.76456,1.23132
0.0677,0.765452,1.2335
0.0678,0.766343,1.23568
0.0679,0.767234,1.23787
0.068,0.768125,1.24005
0.0681,0.769016,1.24223
0.0682,0.769907,1.24442
0.0683,0.770798,1.2466
0.0684,0.771689,1.24878
0.0685,0.772581,1.25097
0.0686,0.773472,1.25315
0.0687,0.774363,1.25533
0.0688,0.775254,1.25752
0.0689,0.776145,1.2597
0.069,0.777036,1.26188
0.0691,0.777927,1.26407
0.0692,0.778819,1.26625
0.0693,0.77971,1.26843
0.0694,0.780601,1.27062
0.0695,0.781492,1.2728
0.0696,0.782383,1.27499
0.0697,0.783274,1.27717
0.0698,0.784165,1.27935
0.0699,0.785056,1.28154
0.07,0.785948,1.28372
0.0701,0.786765,1.28578
0.0702,0.787583,1.28783
0.0703,0.7884,1.28989
0.0704,0.789217,1.29195
0.0705,0.790035,1.29401
0.0706,0.790852,1.29607
0.0707,0.79167,1.29812
0.0708,0.792487,1.30018
0.0709,0.793305,1.30224
0.071,0.794122,1.3043
0.0711,0.79494,1.30635
0.0712,0.795757,1.30841
0.0713,0.796575,1.31047
0.0714,0.797392,1.31253
0.0715,0.79821,1.31458
0.0716,0.799027,1.31664
0.0717,0.799845,1.3187
0.0718,0.800662,1.32076
0.0719,0.80148,1.32282
0.072,0.802297,1.32487
0.0721,0.803114,1.32693
0.0722,0.803932,1.32899
0.0723,0.804749,1.33105
0.0724,0.805567,1.3331
0.0725,0.806384,1.33516
0.0726,0.807202,1.33722
0.0727,0.808019,1.33928
0.0728,0.808837,1.34133
0.0729,0.809654,1.34339
0.073,0.810472,1.34545
0.0731,0.811289,1.34751
0.0732,0.812107,1.34957
0.0733,0.812924,1.35162
0.0734,0.813742,1.35368
0.0735,0.814559,1.35574
0.0736,0.815377,1.3578
0.0737,0.816194,1.35985
0.0738,0.817011,1.36191
0.0739,0.817829,1.36397
0.074,0.818646,1.36603
0.0741,0.819464,1.36808
0.0742,0.820281,1.37014
0.0743,0.821099,1.3722
0.0744,0.821916,1.37426
0.0745,0.822734,1.37631
0.0746,0.823551,1.37837
0.0747,0.824369,1.38043
0.0748,0.825186,1.38249
0.0749,0.826004,1.38455
0.075,0.826821,1.3866
0.0751,0.827563,1.38853
0.0752,0.828304,1.39045
0.0753,0.829045,1.39237
0.0754,0.829787,1.3943
0.0755,0.830528,1.39622
0.0756,0.831269,1.39814
0.0757,0.832011,1.40007
0.0758,0.832752,1.40199
0.0759,0.833494,1.40392
0.076,0.834235,1.40584
0.0761,0.834976,1.40776
0.0762,0.835718,1.40969
0.0763,0.836459,1.41161
0.0764,0.837201,1.41353
0.0765,0.837942,1.41546
0.0766,0.838683,1.41738
0.0767,0.839425,1.4193
0.0768,0.840166,1.42123
0.0769,0.840908,1.42315
0.077,0.841649,1.42507
0.0771,0.84239,1.427
0.0772,0.843132,1.42892
0.0773,0.843873,1.43085
0.0774,0.844615,1.43277
0.0775,0.845356,1.43469
0.0776,0.846097,1.43662
0.0777,0.846839,1.43854
0.0778,0.84758,1.44046
0.0779,0.848322,1.44239
0.078,0.849063,1.44431
0.0781,0.849804,1.44623
0.0782,0.850546,1.44816
0.0783,0.851287,1.45008
0.0784,0.852029,1.452
0.0785,0.85277,1.45393
0.0786,0.853511,1.45585
0.0787,0.854253,1.45778
0.0788,0.854994,1.4597
0.0789,0.855736,1.46162
0.079,0.856477,1.46355
0.0791,0.857218,1.46547
0.0792,0.85796,1.46739
0.0793,0.858701,1.46932
0.0794,0.859443,1.47124
0.0795,0.860184,1.47316
0.0796,0.860925,1.47509
0.0797,0.861667,1.47701
0.0798,0.862408,1.47893
0.0799,0.86315,1.48086
0.08,0.863891,1.48278
0.0801,0.864555,1.48456
0.0802,0.865218,1.48635
0.0803,0.865882,1.48813
0.0804,0.866545,1.48991
0.0805,0.867209,1.49169
0.0806,0.867872,1.49348
0.0807,0.868536,1.49526
0.0808,0.869199,1.49704
0.0809,0.869863,1.49882
0.081,0.870526,1.5006
0.0811,0.87119,1.50239
0.0812,0.871853,1.50417
0.0813,0.872517,1.50595
0.0814,0.87318,1.50773
0.0815,0.873844,1.50952
0.0816,0.874507,1.5113
0.0817,0.875171,1.51308
0.0818,0.875835,1.51486
0.0819,0.876498,1.51664
0.082,0.877162,1.51843
0.0821,0.877825,1.52021
0.0822,0.878489,1.52199
0.0823,0.879152,1.52377
0.0824,0.879816,1.52556
0.0825,0.880479,1.52734
0.0826,0.881143,1.52912
0.0827,0.881806,1.5309
0.0828,0.88247,1.53269
0.0829,0.883133,1.53447
0.083,0.883797,1.53625
0.0831,0.88446,1.53803
0.0832,0.885124,1.53981
0.0833,0.885787,1.5416
0.0834,0.886451,1.54338
0.0835,0.887115,1.54516
0.0836,0.887778,1.54694
0.0837,0.888442,1.54873
0.0838,0.889105,1.55051
0.0839,0.889769,1.55229
0.084,0.890432,1.55407
0.0841,0.891096,1.55585
0.0842,0.891759,1.55764
0.0843,0.892423,1.55942
0.0844,0.893086,1.5612
0.0845,0.89375,1.56298
0.0846,0.894413,1.56477
0.0847,0.895077,1.56655
0.0848,0.89574,1.56833
0.0849,0.896404,1.57011
0.085,0.897068,1.5719
0.0851,0.897652,1.57353
0.0852,0.898237,1.57517
0.0853,0.898821,1.5768
0.0854,0.899406,1.57843
0.0855,0.89999,1.58007
0.0856,0.900575,1.5817
0.0857,0.901159,1.58334
0.0858,0.901744,1.58497
0.0859,0.902328,1.58661
0.086,0.902913,1.58824
0.0861,0.903497,1.58988
0.0862,0.904082,1.59151
0.0863,0.904666,1.59315
0.0864,0.905251,1.59478
0.0865,0.905835,1.59642
0.0866,0.90642,1.59805
0.0867,0.907004,1.59969
0.0868,0.907589,1.60132
0.0869,0.908173,1.60296
0.087,0.908758,1.60459
0.0871,0.909342,1.60623
0.0872,0.909926,1.60786
0.0873,0.910511,1.6095
0.0874,0.911095,1.61113
0.0875,0.91168,1.61277
0.0876,0.912264,1.6144
0.0877,0.912849,1.61604
0.0878,0.913433,1.61767
0.0879,0.914018,1.61931
0.088,0.914602,1.62094
0.0881,0.915187,1.62258
0.0882,0.915771,1.62421
0.0883,0.916356,1.62585
0.0884,0.91694,1.62748
0.0885,0.917525,1.62912
0.0886,0.918109,1.63075
0.0887,0.918694,1.63239
0.0888,0.919278,1.63402
0.0889,0.919863,1.63566
0.089,0.920447,1.63729
0.0891,0.921032,1.63893
0.0892,0.921616,1.64056
0.0893,0.922201,1.6422
0.0894,0.922785,1.64383
0.0895,0.92337,1.64547
0.0896,0.923954,1.6471
0.0897,0.924539,1.64874
0.0898,0.925123,1.65037
0.0899,0.925708,1.65201
0.09,0.926292,1.65364
0.0901,0.926797,1.65513
0.0902,0.927302,1.65661
0.0903,0.927807,1.65809
0.0904,0.928312,1.65957
0.0905,0.928817,1.66106
0.0906,0.929322,1.66254
0.0907,0.929827,1.66402
0.0908,0.930332,1.6655
0.0909,0.930837,1.66699
0.091,0.931342,1.66847
0.0911,0.931847,1.66995
0.0912,0.932352,1.67144
0.0913,0.932857,1.67292
0.0914,0.933361,1.6744
0.0915,0.933866,1.67588
0.0916,0.934371,1.67737
0.0917,0.934876,1.67885
0.0918,0.935381,1.68033
0.0919,0.935886,1.68182
0.092,0.936391,1.6833
0.0921,0.936896,1.68478
0.0922,0.937401,1.68626
0.0923,0.937906,1.68775
0.0924,0.938411,1.68923
0.0925,0.938916,1.69071
0.0926,0.939421,1.69219
0.0927,0.939926,1.69368
0.0928,0.940431,1.69516
0.0929,0.940935,1.69664
0.093,0.94144,1.69813
0.0931,0.941945,1.69961
0.0932,0.94245,1.70109
0.0933,0.942955,1.70257
0.0934,0.94346,1.70406
0.0935,0.943965,1.70554
0.0936,0.94447,1.70702
0.0937,0.944975,1.70851
0.0938,0.94548,1.70999
0.0939,0.945985,1.71147
0.094,0.94649,1.71295
0.0941,0.946995,1.71444
0.0942,0.9475,1.71592
0.0943,0.948004,1.7174
