"time","wallTime","wc2.P.x [m]","wc2.P.v [m/s]","wc2.P.F [N]","wc1.P.x [m]","wc1.P.v [m/s]","wc1.P.F [N]"
0.211,1.82791,-2.84274,-11.5072,90.2853,-1.60298,-8.334,-90.1681
0.2115,1.82821,-2.84868,-12.2352,90.4219,-1.60717,-8.42785,-90.3088
0.212,1.82849,-2.85497,-12.9343,90.5805,-1.61141,-8.51957,-90.4717
0.2125,1.82878,-2.86161,-13.603,90.76,-1.61569,-8.60923,-90.6557
0.213,1.82906,-2.86857,-14.2405,90.9595,-1.62002,-8.69845,-90.8596
0.2135,1.82933,-2.87584,-14.8444,91.1777,-1.62439,-8.78685,-91.0823
0.214,1.82963,-2.88341,-15.4142,91.4132,-1.62881,-8.87392,-91.3228
0.2145,1.82991,-2.89125,-15.9494,91.6649,-1.63327,-8.96123,-91.5795
0.215,1.8302,-2.89935,-16.4479,91.9318,-1.63777,-9.0478,-91.8511
0.2155,1.83049,-2.90769,-16.9097,92.212,-1.64231,-9.13256,-92.1367
0.216,1.8308,-2.91626,-17.3349,92.5045,-1.6469,-9.21737,-92.4346
0.2165,1.8311,-2.92502,-17.7216,92.8083,-1.65153,-9.30074,-92.7435
0.217,1.83138,-2.93397,-18.0702,93.1215,-1.6562,-9.38142,-93.0623
0.2175,1.83168,-2.94309,-18.3815,93.4431,-1.66091,-9.46106,-93.3895
0.218,1.83198,-2.95235,-18.6537,93.7719,-1.66566,-9.53814,-93.7237
0.2185,1.83226,-2.96173,-18.8878,94.1064,-1.67045,-9.6113,-94.0639
0.219,1.83255,-2.97123,-19.085,94.4454,-1.67527,-9.6823,-94.4087
0.2195,1.83284,-2.98081,-19.2436,94.7879,-1.68013,-9.74956,-94.7567
0.22,1.83315,-2.99046,-19.3652,95.1324,-1.68502,-9.81179,-95.107
0.2205,1.83333,-3.00017,-19.4512,95.4779,-1.68994,-9.87087,-95.4581
0.221,1.83354,-3.00991,-19.5004,95.8234,-1.69489,-9.92524,-95.809
0.2215,1.83375,-3.01966,-19.5145,96.1675,-1.69987,-9.97394,-96.1587
0.222,1.83398,-3.02942,-19.4955,96.5093,-1.70486,-10.0188,-96.5059
0.2225,1.83428,-3.03915,-19.4421,96.8479,-1.70988,-10.0584,-96.8496
0.223,1.8346,-3.04885,-19.3564,97.1821,-1.71492,-10.0919,-97.1891
0.2235,1.83491,-3.0585,-19.2406,97.511,-1.71998,-10.1213,-97.5231
0.224,1.8352,-3.06809,-19.0938,97.834,-1.72504,-10.1454,-97.8507
0.2245,1.8355,-3.07759,-18.9182,98.1499,-1.73012,-10.1635,-98.1714
0.225,1.8358,-3.087,-18.7161,98.4579,-1.7352,-10.1775,-98.484
0.2255,1.83606,-3.0963,-18.487,98.7576,-1.7403,-10.1865,-98.7878
0.226,1.83639,-3.10549,-18.233,99.0479,-1.74539,-10.1898,-99.0822
0.2265,1.83669,-3.11453,-17.9567,99.3282,-1.75049,-10.1893,-99.3665
0.227,1.83698,-3.12344,-17.6576,99.5981,-1.75558,-10.1841,-99.6399
0.2275,1.83735,-3.13219,-17.3381,99.8568,-1.76067,-10.1736,-99.902
0.228,1.83763,-3.14077,-17.0007,100.104,-1.76575,-10.1596,-100.152
0.2285,1.83792,-3.14919,-16.6452,100.339,-1.77083,-10.1411,-100.39
0.229,1.83822,-3.15742,-16.2739,100.561,-1.77589,-10.1177,-100.615
0.2295,1.83851,-3.16546,-15.8892,100.77,-1.78094,-10.0906,-100.827
0.23,1.8388,-3.1733,-15.4912,100.967,-1.78598,-10.0591,-101.026
0.2305,1.83909,-3.18095,-15.0822,101.149,-1.791,-10.0225,-101.211
0.231,1.83935,-3.18838,-14.6644,101.319,-1.796,-9.98193,-101.382
0.2315,1.83965,-3.19561,-14.238,101.474,-1.80098,-9.93639,-101.539
0.232,1.83995,-3.20262,-13.8052,101.616,-1.80594,-9.88538,-101.682
0.2325,1.84026,-3.20941,-13.368,101.743,-1.81087,-9.82928,-101.811
0.233,1.84057,-3.21599,-12.9268,101.857,-1.81577,-9.76727,-101.927
0.2335,1.84089,-3.22234,-12.4835,101.958,-1.82063,-9.6987,-102.028
0.234,1.8412,-3.22847,-12.0401,102.045,-1.82547,-9.62364,-102.117
0.2345,1.8415,-3.23438,-11.5968,102.119,-1.83026,-9.54124,-102.192
0.235,1.8418,-3.24007,-11.1555,102.181,-1.835,-9.45082,-102.254
0.2355,1.8421,-3.24554,-10.7176,102.23,-1.83971,-9.3521,-102.304
0.236,1.84239,-3.25079,-10.2836,102.267,-1.84436,-9.24428,-102.342
0.2365,1.84266,-3.25582,-9.855,102.293,-1.84895,-9.12673,-102.369
0.237,1.84297,-3.26064,-9.43286,102.309,-1.85348,-8.99891,-102.385
0.2375,1.84327,-3.26526,-9.01776,102.314,-1.85795,-8.86015,-102.39
0.238,1.84357,-3.26966,-8.61069,102.31,-1.86234,-8.70993,-102.387
0.2385,1.84389,-3.27387,-8.21247,102.298,-1.86665,-8.54761,-102.375
0.239,1.8442,-3.27788,-7.82357,102.278,-1.87088,-8.37271,-102.355
0.2395,1.84453,-3.28169,-7.44464,102.251,-1.87502,-8.18496,-102.328
0.24,1.84483,-3.28532,-7.07613,102.217,-1.87907,-7.98364,-102.296
0.2405,1.84512,-3.28877,-6.71838,102.179,-1.88301,-7.76865,-102.258
0.241,1.84542,-3.29204,-6.37168,102.136,-1.88683,-7.53994,-102.215
0.2415,1.84572,-3.29514,-6.03614,102.09,-1.89054,-7.29701,-102.17
0.242,1.84604,-3.29808,-5.71192,102.042,-1.89413,-7.04006,-102.122
0.2425,1.84637,-3.30086,-5.39896,101.992,-1.89758,-6.76944,-102.072
0.243,1.84668,-3.30348,-5.09709,101.941,-1.90089,-6.48481,-102.022
0.2435,1.847,-3.30596,-4.80626,101.891,-1.90406,-6.18683,-101.972
0.244,1.84727,-3.30829,-4.52612,101.841,-1.90708,-5.87615,-101.923
0.2445,1.84758,-3.31049,-4.25624,101.794,-1.90994,-5.55287,-101.876
0.245,1.8479,-3.31255,-3.99633,101.75,-1.91263,-5.21797,-101.832
0.2455,1.84823,-3.31448,-3.74582,101.709,-1.91515,-4.87246,-101.791
0.246,1.84852,-3.3163,-3.50413,101.672,-1.9175,-4.51681,-101.754
0.2465,1.84883,-3.31799,-3.27071,101.64,-1.91967,-4.15234,-101.722
0.247,1.84915,-3.31957,-3.04487,101.613,-1.92165,-3.78035,-101.695
0.2475,1.84947,-3.32103,-2.82591,101.592,-1.92345,-3.40168,-101.675
0.248,1.84979,-3.32239,-2.6131,101.578,-1.92505,-3.0179,-101.66
0.2485,1.85016,-3.32365,-2.40568,101.57,-1.92647,-2.6305,-101.652
0.249,1.85046,-3.3248,-2.20292,101.569,-1.92768,-2.24067,-101.65
0.2495,1.85075,-3.32585,-2.00398,101.575,-1.92871,-1.85007,-101.656
0.25,1.85108,-3.32681,-1.80812,101.588,-1.92953,-1.4603,-101.668
0.2505,1.8514,-3.32766,-1.61469,101.608,-1.93017,-1.07276,-101.688
0.251,1.85171,-3.32842,-1.42271,101.635,-1.93061,-0.689117,-101.714
0.2515,1.85203,-3.32908,-1.23158,101.669,-1.93086,-0.31093,-101.747
0.252,1.85234,-3.32965,-1.04081,101.709,-1.93092,0.0603024,-101.787
0.2525,1.85266,-3.33012,-0.849365,101.756,-1.9308,0.423061,-101.832
0.253,1.85298,-3.3305,-0.656851,101.809,-1.9305,0.775955,-101.884
0.2535,1.85329,-3.33078,-0.462882,101.867,-1.93002,1.11752,-101.941
0.254,1.85363,-3.33096,-0.266645,101.93,-1.92938,1.44651,-102.002
0.2545,1.85395,-3.33105,-0.0679364,101.997,-1.92858,1.76176,-102.068
0.255,1.85427,-3.33103,0.133737,102.068,-1.92762,2.06208,-102.137
0.2555,1.85468,-3.33091,0.338569,102.142,-1.92652,2.34654,-102.21
0.256,1.85508,-3.33069,0.54668,102.218,-1.92528,2.61435,-102.284
0.2565,1.8554,-3.33036,0.7582,102.296,-1.92391,2.8646,-102.359
0.257,1.85574,-3.32993,0.973283,102.374,-1.92242,3.0968,-102.436
0.2575,1.85607,-3.32938,1.19158,102.452,-1.92082,3.31063,-102.512
0.258,1.85639,-3.32873,1.4135,102.529,-1.91911,3.50546,-102.587
0.2585,1.85672,-3.32797,1.63856,102.605,-1.91731,3.68128,-102.66
0.259,1.85704,-3.32709,1.86632,102.677,-1.91543,3.83821,-102.73
0.2595,1.85736,-3.3261,2.09685,102.747,-1.91348,3.97604,-102.797
0.26,1.85768,-3.32499,2.32951,102.812,-1.91146,4.09521,-102.86
0.2605,1.85801,-3.32377,2.56366,102.872,-1.90939,4.19621,-102.919
0.261,1.85833,-3.32243,2.79913,102.927,-1.90727,4.27928,-102.971
0.2615,1.85865,-3.32097,3.03512,102.976,-1.90511,4.34521,-103.018
0.262,1.85898,-3.31939,3.27084,103.018,-1.90292,4.39484,-103.057
0.2625,1.85931,-3.31769,3.50586,103.053,-1.90072,4.42878,-103.09
0.263,1.85964,-3.31588,3.73939,103.079,-1.8985,4.44811,-103.114
0.2635,1.85996,-3.31395,3.97052,103.098,-1.89627,4.45387,-103.13
0.264,1.90362,-3.31191,4.19874,103.108,-1.89405,4.44703,-103.138
0.2645,1.9037,-3.30975,4.42305,103.109,-1.89183,4.42881,-103.137
0.265,1.90377,-3.30749,4.64267,103.101,-1.88962,4.40034,-103.127
0.2655,1.90446,-3.30511,4.85687,103.084,-1.88743,4.36286,-103.108
0.266,1.90491,-3.30263,5.06477,103.058,-1.88526,4.31759,-103.08
0.2665,1.90532,-3.30005,5.26563,103.022,-1.88311,4.2657,-103.043
0.267,1.90571,-3.29737,5.45864,102.978,-1.88099,4.20849,-102.996
0.2675,1.90626,-3.29459,5.64308,102.924,-1.8789,4.14707,-102.941
0.268,1.90692,-3.29173,5.81831,102.862,-1.87685,4.08253,-102.877
0.2685,1.90748,-3.28877,5.98348,102.791,-1.87482,4.01616,-102.804
0.269,1.90801,-3.28574,6.13808,102.712,-1.87283,3.94888,-102.724
0.2695,1.90853,-3.28264,6.28171,102.625,-1.87087,3.88156,-102.636
0.27,1.90904,-3.27946,6.41346,102.532,-1.86895,3.8154,-102.541
0.2705,1.90958,-3.27623,6.53309,102.431,-1.86706,3.75104,-102.439
0.271,1.91023,-3.27293,6.64042,102.324,-1.8652,3.6889,-102.331
0.2715,1.91085,-3.26959,6.7346,102.212,-1.86337,3.63035,-102.217
0.272,1.91143,-3.2662,6.81565,102.095,-1.86157,3.57555,-102.099
0.2725,1.91211,-3.26278,6.88362,101.973,-1.85979,3.52462,-101.976
0.273,1.9127,-3.25932,6.93779,101.848,-1.85804,3.47865,-101.849
0.2735,1.91333,-3.25584,6.97841,101.72,-1.85631,3.43747,-101.72
0.274,1.91394,-3.25234,7.00578,101.59,-1.8546,3.40092,-101.588
0.2745,1.9146,-3.24884,7.01931,101.457,-1.85291,3.36983,-101.455
0.275,1.91521,-3.24533,7.01949,101.324,-1.85123,3.34373,-101.321
0.2755,1.91585,-3.24182,7.00682,101.191,-1.84957,3.32216,-101.186
0.276,1.91647,-3.23832,6.98088,101.058,-1.84791,3.30573,-101.052
0.2765,1.91705,-3.23484,6.94235,100.926,-1.84626,3.2937,-100.919
0.277,1.91766,-3.23138,6.89192,100.795,-1.84461,3.2854,-100.787
0.2775,1.91829,-3.22795,6.82931,100.667,-1.84297,3.28121,-100.658
0.278,1.91892,-3.22455,6.75535,100.541,-1.84133,3.28022,-100.531
0.2785,1.91952,-3.2212,6.67083,100.418,-1.83969,3.2816,-100.407
0.279,1.92015,-3.21789,6.57569,100.299,-1.83805,3.28558,-100.287
0.2795,1.92079,-3.21462,6.47083,100.184,-1.83641,3.29115,-100.171
0.28,1.92141,-3.21142,6.3571,100.074,-1.83476,3.29743,-100.059
0.2805,1.92207,-3.20827,6.23458,99.9679,-1.83311,3.30451,-99.952
0.281,1.92269,-3.20518,6.10422,99.8669,-1.83145,3.31138,-99.8499
0.2815,1.92336,-3.20217,5.96689,99.7712,-1.8298,3.31722,-99.7531
0.282,1.92401,-3.19922,5.82277,99.6809,-1.82814,3.322,-99.6617
0.2825,1.92467,-3.19634,5.67278,99.5961,-1.82648,3.32484,-99.5758
0.283,1.92528,-3.19355,5.51781,99.5169,-1.82481,3.325,-99.4956
0.2835,1.92594,-3.19083,5.35807,99.4435,-1.82315,3.32244,-99.4212
0.284,1.92665,-3.18819,5.19447,99.3757,-1.82149,3.31642,-99.3524
0.2845,1.92735,-3.18563,5.02781,99.3137,-1.81984,3.30637,-99.2894
0.285,1.92798,-3.18316,4.85833,99.2573,-1.81819,3.29226,-99.232
0.2855,1.92864,-3.18078,4.68684,99.2064,-1.81654,3.27356,-99.1802
0.286,1.92932,-3.17847,4.51405,99.1609,-1.81491,3.24988,-99.1339
0.2865,1.92997,-3.17626,4.34025,99.1207,-1.8133,3.22124,-99.0928
0.287,1.9306,-3.17413,4.1661,99.0855,-1.81169,3.18732,-99.0569
0.2875,1.93123,-3.1721,3.99221,99.0552,-1.81011,3.14794,-99.0259
0.288,1.93185,-3.17014,3.81883,99.0296,-1.80855,3.10318,-98.9996
0.2885,1.93249,-3.16828,3.64653,99.0083,-1.80701,3.05295,-98.9777
0.289,1.93313,-3.1665,3.47575,98.9912,-1.80549,2.99725,-98.9601
0.2895,1.93378,-3.1648,3.30674,98.978,-1.80401,2.93622,-98.9464
0.29,1.93445,-3.16319,3.13991,98.9685,-1.80256,2.86997,-98.9364
0.2905,1.93508,-3.16166,2.97561,98.9622,-1.80114,2.79864,-98.9298
0.291,1.93573,-3.16021,2.81401,98.9591,-1.79976,2.72246,-98.9264
0.2915,1.93634,-3.15885,2.65541,98.9587,-1.79842,2.64165,-98.9258
0.292,1.937,-3.15756,2.50002,98.9609,-1.79712,2.55652,-98.9278
0.2925,1.93766,-3.15634,2.34798,98.9652,-1.79586,2.4673,-98.9321
0.293,1.93831,-3.15521,2.19946,98.9716,-1.79465,2.37432,-98.9384
0.2935,1.939,-3.15414,2.05459,98.9798,-1.79349,2.27797,-98.9466
0.294,1.93966,-3.15315,1.91343,98.9894,-1.79238,2.17849,-98.9563
0.2945,1.94035,-3.15223,1.77606,99.0002,-1.79131,2.07628,-98.9673
0.295,1.94101,-3.15138,1.64252,99.0121,-1.7903,1.97175,-98.9793
0.2955,1.94166,-3.15059,1.51282,99.0248,-1.78934,1.86511,-98.9923
0.296,1.94237,-3.14986,1.38697,99.0381,-1.78843,1.75679,-99.0059
0.2965,1.94303,-3.1492,1.26493,99.0518,-1.78758,1.6472,-99.0199
0.297,1.94366,-3.1486,1.14668,99.0658,-1.78679,1.53651,-99.0343
0.2975,1.94429,-3.14805,1.03216,99.0799,-1.78605,1.42512,-99.0488
0.298,1.9449,-3.14756,0.921281,99.0939,-1.78536,1.31339,-99.0633
0.2985,1.94559,-3.14713,0.813986,99.1077,-1.78473,1.20147,-99.0776
0.299,1.94642,-3.14675,0.710169,99.1213,-1.78416,1.0897,-99.0916
0.2995,1.94705,-3.14642,0.609725,99.1344,-1.78364,0.978399,-99.1053
0.3,1.94772,-3.14614,0.512554,99.1471,-1.78318,0.867635,-99.1185
0.3005,1.94836,-3.14591,0.418531,99.1591,-1.78278,0.757707,-99.1311
0.301,1.94901,-3.14572,0.32753,99.1705,-1.78242,0.648862,-99.143
0.3015,1.94964,-3.14558,0.239434,99.1812,-1.78213,0.54113,-99.1543
0.302,1.9503,-3.14548,0.154105,99.1911,-1.78188,0.434744,-99.1648
0.3025,1.95096,-3.14542,0.0714127,99.2002,-1.78169,0.329892,-99.1744
0.303,1.95154,-3.14541,-0.00877445,99.2085,-1.78155,0.226568,-99.1833
0.3035,1.95209,-3.14543,-0.0865921,99.2159,-1.78147,0.124952,-99.1912
0.304,1.95264,-3.14549,-0.162169,99.2224,-1.78143,0.0251788,-99.1983
0.3045,1.95318,-3.14559,-0.235642,99.2281,-1.78144,-0.0727661,-99.2045
0.305,1.95372,-3.14573,-0.30714,99.2328,-1.7815,-0.168738,-99.2098
0.3055,1.95426,-3.1459,-0.376781,99.2367,-1.78161,-0.262708,-99.2142
0.306,1.95485,-3.14611,-0.444701,99.2397,-1.78176,-0.354531,-99.2177
0.3065,1.95537,-3.14635,-0.511013,99.2419,-1.78196,-0.444257,-99.2204
0.307,1.95589,-3.14662,-0.575822,99.2432,-1.78221,-0.531791,-99.2222
0.3075,1.95637,-3.14692,-0.639257,99.2437,-1.78249,-0.617016,-99.2233
0.308,1.95682,-3.14726,-0.701411,99.2435,-1.78282,-0.699954,-99.2236
0.3085,1.95727,-3.14762,-0.762371,99.2426,-1.78319,-0.780515,-99.2232
0.309,1.95776,-3.14802,-0.822254,99.2411,-1.7836,-0.858593,-99.2221
0.3095,1.95821,-3.14844,-0.881129,99.2389,-1.78405,-0.934174,-99.2204
0.31,1.95865,-3.1489,-0.939062,99.2362,-1.78454,-1.00717,-99.2182
0.3105,1.95915,-3.14938,-0.996153,99.233,-1.78506,-1.07746,-99.2154
0.311,1.95962,-3.1499,-1.05244,99.2294,-1.78561,-1.14502,-99.2123
0.3115,1.96009,-3.15044,-1.10797,99.2254,-1.7862,-1.20973,-99.2089
0.312,1.96054,-3.151,-1.16283,99.2212,-1.78682,-1.27149,-99.2052
0.3125,1.96094,-3.1516,-1.21701,99.2168,-1.78747,-1.33023,-99.2013
0.313,1.96135,-3.15222,-1.27055,99.2124,-1.78815,-1.38585,-99.1974
0.3135,1.96176,-3.15287,-1.32348,99.208,-1.78886,-1.43824,-99.1935
0.314,1.96221,-3.15354,-1.3758,99.2036,-1.78959,-1.48731,-99.1897
0.3145,1.96261,-3.15424,-1.42748,99.1995,-1.79035,-1.53297,-99.1861
0.315,1.96302,-3.15497,-1.47855,99.1957,-1.79112,-1.57513,-99.1829
0.3155,1.96342,-3.15572,-1.52897,99.1924,-1.79192,-1.61371,-99.1801
0.316,1.96385,-3.1565,-1.57869,99.1896,-1.79274,-1.64862,-99.1779
0.3165,1.96425,-3.1573,-1.6277,99.1874,-1.79357,-1.6798,-99.1763
0.317,1.96466,-3.15813,-1.67592,99.1859,-1.79442,-1.7072,-99.1755
0.3175,1.96507,-3.15898,-1.72329,99.1853,-1.79528,-1.73078,-99.1756
0.318,1.96543,-3.15985,-1.76975,99.1857,-1.79615,-1.75048,-99.1766
0.3185,1.96579,-3.16075,-1.81521,99.1872,-1.79702,-1.76632,-99.1788
0.319,1.96616,-3.16167,-1.85959,99.1898,-1.79791,-1.7783,-99.1821
0.3195,1.96653,-3.16261,-1.90278,99.1937,-1.7988,-1.7864,-99.1867
0.32,1.96689,-3.16357,-1.94467,99.199,-1.7997,-1.79072,-99.1926
0.3205,1.96726,-3.16455,-1.98517,99.2057,-1.80059,-1.79129,-99.2001
0.321,1.96761,-3.16555,-2.02413,99.214,-1.80149,-1.78815,-99.209
0.3215,1.96799,-3.16657,-2.06145,99.2238,-1.80238,-1.78147,-99.2196
0.322,1.96835,-3.16761,-2.09701,99.2353,-1.80327,-1.77135,-99.2318
0.3225,1.96869,-3.16867,-2.13065,99.2485,-1.80415,-1.75784,-99.2457
0.323,1.96907,-3.16974,-2.16224,99.2635,-1.80503,-1.74124,-99.2614
0.3235,1.96944,-3.17083,-2.1917,99.2802,-1.80589,-1.72167,-99.2789
0.324,1.96981,-3.17194,-2.21881,99.2988,-1.80675,-1.69923,-99.2981
0.3245,1.97018,-3.17305,-2.24348,99.3192,-1.80759,-1.67428,-99.3192
0.325,1.97053,-3.17418,-2.26563,99.3414,-1.80842,-1.647,-99.3421
0.3255,1.97088,-3.17532,-2.28502,99.3653,-1.80924,-1.61752,-99.3667
0.326,1.97122,-3.17646,-2.3016,99.391,-1.81004,-1.58623,-99.393
0.3265,1.97157,-3.17762,-2.31531,99.4184,-1.81082,-1.55333,-99.4211
0.327,1.9719,-3.17878,-2.3259,99.4475,-1.81159,-1.51895,-99.4507
0.3275,1.97224,-3.17994,-2.33336,99.4781,-1.81234,-1.48356,-99.4819
0.328,1.9726,-3.18111,-2.33766,99.5102,-1.81307,-1.44737,-99.5146
0.3285,1.97295,-3.18228,-2.33856,99.5437,-1.81379,-1.41045,-99.5486
0.329,1.97336,-3.18345,-2.33609,99.5785,-1.81448,-1.37331,-99.5839
0.3295,1.97371,-3.18462,-2.33028,99.6144,-1.81516,-1.33614,-99.6203
0.33,1.97406,-3.18578,-2.3209,99.6513,-1.81582,-1.29903,-99.6577
0.3305,1.97442,-3.18694,-2.30802,99.6891,-1.81646,-1.26239,-99.6959
0.331,1.97478,-3.18809,-2.29173,99.7277,-1.81708,-1.22639,-99.7349
0.3315,1.97514,-3.18923,-2.27182,99.7668,-1.81769,-1.19104,-99.7744
0.332,1.97549,-3.19036,-2.24843,99.8063,-1.81827,-1.1568,-99.8142
0.3325,1.97581,-3.19147,-2.22167,99.8461,-1.81884,-1.12375,-99.8543
0.333,1.97616,-3.19258,-2.19141,99.8859,-1.8194,-1.09182,-99.8944
0.3335,1.9765,-3.19367,-2.15783,99.9256,-1.81994,-1.06143,-99.9344
0.334,1.97686,-3.19473,-2.12108,99.9651,-1.82046,-1.03258,-99.9741
0.3345,1.97729,-3.19579,-2.08107,100.004,-1.82097,-1.00517,-100.013
0.335,1.97769,-3.19682,-2.03803,100.042,-1.82147,-0.979475,-100.052
0.3355,1.97804,-3.19782,-1.99218,100.08,-1.82195,-0.955454,-100.09
0.336,1.9784,-3.19881,-1.94345,100.117,-1.82242,-0.932948,-100.126
0.3365,1.97873,-3.19977,-1.8921,100.152,-1.82288,-0.912139,-100.162
0.337,1.97911,-3.2007,-1.83839,100.187,-1.82333,-0.892929,-100.197
0.3375,1.97947,-3.2016,-1.78231,100.219,-1.82378,-0.875061,-100.23
0.338,1.97979,-3.20248,-1.72415,100.251,-1.82421,-0.858713,-100.261
0.3385,1.98015,-3.20333,-1.66418,100.281,-1.82463,-0.843689,-100.291
0.339,1.98055,-3.20414,-1.60243,100.309,-1.82505,-0.829699,-100.319
0.3395,1.98092,-3.20493,-1.5392,100.335,-1.82546,-0.816833,-100.345
0.34,1.98128,-3.20568,-1.47478,100.359,-1.82587,-0.804861,-100.37
0.3405,1.98163,-3.2064,-1.40923,100.382,-1.82627,-0.793482,-100.392
0.341,1.98198,-3.20709,-1.34285,100.402,-1.82666,-0.782706,-100.412
0.3415,1.98235,-3.20775,-1.2759,100.42,-1.82705,-0.772292,-100.431
0.342,1.98269,-3.20837,-1.20849,100.436,-1.82744,-0.761956,-100.447
0.3425,1.98301,-3.20896,-1.1409,100.45,-1.82781,-0.751643,-100.461
0.343,1.98336,-3.20951,-1.07337,100.463,-1.82819,-0.741122,-100.473
0.3435,1.98373,-3.21003,-1.00603,100.473,-1.82856,-0.73015,-100.483
0.344,1.98411,-3.21051,-0.939106,100.481,-1.82892,-0.718629,-100.491
0.3445,1.98452,-3.21097,-0.872824,100.487,-1.82927,-0.706361,-100.497
0.345,1.98489,-3.21139,-0.807291,100.491,-1.82962,-0.693161,-100.501
0.3455,1.98524,-3.21177,-0.742717,100.493,-1.82997,-0.67891,-100.504
0.346,1.98561,-3.21213,-0.679274,100.494,-1.8303,-0.66346,-100.504
0.3465,1.98593,-3.21245,-0.617079,100.492,-1.83063,-0.646705,-100.503
0.347,1.98628,-3.21275,-0.556282,100.49,-1.83095,-0.628517,-100.501
0.3475,1.98665,-3.21301,-0.497007,100.486,-1.83126,-0.608815,-100.497
0.348,1.98699,-3.21324,-0.439354,100.48,-1.83156,-0.587572,-100.491
0.3485,1.98736,-3.21345,-0.383423,100.474,-1.83185,-0.564681,-100.485
0.349,1.98772,-3.21363,-0.329283,100.466,-1.83212,-0.540126,-100.477
0.3495,1.9881,-3.21378,-0.277015,100.457,-1.83239,-0.513966,-100.468
0.35,1.98851,-3.2139,-0.226663,100.448,-1.83264,-0.486116,-100.459
0.3505,1.98887,-3.214,-0.17825,100.438,-1.83287,-0.456636,-100.449
0.351,1.98924,-3.21408,-0.131829,100.427,-1.83309,-0.425656,-100.438
0.3515,1.98959,-3.21414,-0.087396,100.416,-1.8333,-0.393127,-100.427
0.352,1.98996,-3.21417,-0.0449363,100.405,-1.83348,-0.359168,-100.415
0.3525,1.99034,-3.21418,-0.00446534,100.393,-1.83366,-0.323973,-100.404
0.353,1.9907,-3.21417,0.0340609,100.382,-1.83381,-0.287527,-100.392
0.3535,1.99108,-3.21415,0.0706804,100.37,-1.83394,-0.249999,-100.38
0.354,1.99143,-3.2141,0.105431,100.359,-1.83406,-0.211624,-100.369
0.3545,1.99179,-3.21404,0.138386,100.347,-1.83415,-0.172422,-100.357
0.355,1.99221,-3.21397,0.169573,100.336,-1.83423,-0.132592,-100.346
0.3555,1.99261,-3.21387,0.199116,100.326,-1.83429,-0.0923891,-100.335
0.356,1.99292,-3.21377,0.22703,100.316,-1.83432,-0.0518538,-100.325
0.3565,1.99337,-3.21365,0.253409,100.306,-1.83434,-0.0112122,-100.316
0.357,1.9937,-3.21351,0.278377,100.297,-1.83433,0.0293409,-100.306
0.3575,1.99408,-3.21337,0.30197,100.289,-1.83431,0.0696129,-100.298
0.358,1.99446,-3.21321,0.324287,100.281,-1.83426,0.10949,-100.29
0.3585,1.99485,-3.21305,0.345452,100.274,-1.8342,0.148728,-100.283
0.359,1.99522,-3.21287,0.365513,100.268,-1.83412,0.187261,-100.276
0.3595,1.99562,-3.21268,0.384568,100.262,-1.83401,0.224868,-100.27
0.36,1.99601,-3.21248,0.402727,100.257,-1.83389,0.261447,-100.265
0.3605,1.99639,-3.21228,0.420047,100.253,-1.83375,0.296784,-100.26
0.361,1.9968,-3.21206,0.436616,100.249,-1.8336,0.330841,-100.256
0.3615,1.99719,-3.21184,0.452521,100.246,-1.83342,0.36349,-100.253
0.362,1.99758,-3.21161,0.467824,100.244,-1.83323,0.394575,-100.25
0.3625,1.99797,-3.21137,0.482594,100.242,-1.83303,0.42407,-100.248
0.363,1.99836,-3.21113,0.496895,100.24,-1.83281,0.451891,-100.246
0.3635,1.99873,-3.21088,0.510782,100.239,-1.83258,0.477939,-100.245
0.364,1.99913,-3.21062,0.524306,100.239,-1.83233,0.50221,-100.244
0.3645,1.99952,-3.21035,0.537508,100.238,-1.83207,0.524664,-100.243
0.365,1.9999,-3.21008,0.550431,100.238,-1.83181,0.545257,-100.243
0.3655,2.00028,-3.2098,0.563104,100.238,-1.83153,0.56401,-100.243
0.366,2.00065,-3.20952,0.575541,100.239,-1.83124,0.580923,-100.243
0.3665,2.00104,-3.20923,0.587775,100.239,-1.83095,0.596001,-100.243
0.367,2.00142,-3.20893,0.599815,100.24,-1.83065,0.609288,-100.243
0.3675,2.00181,-3.20863,0.611656,100.24,-1.83034,0.620819,-100.243
0.368,2.00221,-3.20832,0.623311,100.24,-1.83003,0.630635,-100.243
0.3685,2.0026,-3.208,0.634772,100.241,-1.82971,0.638802,-100.243
0.369,2.00298,-3.20768,0.64602,100.241,-1.82939,0.645383,-100.243
0.3695,2.00346,-3.20736,0.65705,100.241,-1.82906,0.65044,-100.243
0.37,2.00386,-3.20703,0.667842,100.24,-1.82874,0.654057,-100.242
0.3705,2.00426,-3.20669,0.678368,100.24,-1.82841,0.656312,-100.241
0.371,2.00466,-3.20635,0.688606,100.239,-1.82808,0.657276,-100.24
0.3715,2.00505,-3.206,0.698525,100.237,-1.82775,0.657046,-100.238
0.372,2.00542,-3.20565,0.708096,100.235,-1.82742,0.655706,-100.236
0.3725,2.00582,-3.20529,0.717282,100.233,-1.8271,0.653322,-100.234
0.373,2.00625,-3.20493,0.726045,100.23,-1.82677,0.649999,-100.231
0.3735,2.00664,-3.20457,0.734363,100.227,-1.82645,0.645818,-100.228
0.374,2.00707,-3.2042,0.742184,100.224,-1.82613,0.64083,-100.224
0.3745,2.00746,-3.20382,0.74947,100.22,-1.82581,0.635142,-100.22
